geoid_o,geoid_d,visitor_flows,pop_flows,lat_o,lng_o,lat_d,lng_d,county_o,county_d,pop_o,pop_d,eigen_centrality_o,eigen_centrality_d
6057,6019,18.03488372093023,405.48837209302326,39.30136957890384,-120.7687521163596,36.75817909995374,-119.64931992072788,Nevada County,Fresno County,102249.0,1009503.0,5.447965304868854e-05,0.0005983074142187707
6057,6021,1.744186046511628,38.43023255813954,39.30136957890384,-120.7687521163596,39.59840476989015,-122.39220680724118,Nevada County,Glenn County,102249.0,28896.0,5.447965304868854e-05,1.2402806423129085e-05
6057,6023,10.069767441860465,223.1046511627907,39.30136957890384,-120.7687521163596,40.70500910443826,-123.91581945049178,Nevada County,Humboldt County,102249.0,136261.0,5.447965304868854e-05,8.512797234763837e-05
6057,6025,0.19767441860465115,4.337209302325581,39.30136957890384,-120.7687521163596,33.039505999919136,-115.3653197293723,Nevada County,Imperial County,102249.0,179595.0,5.447965304868854e-05,0.00010393362004348861
6057,6027,1.3837209302325582,30.709302325581394,39.30136957890384,-120.7687521163596,36.51112680806087,-117.41078968308284,Nevada County,Inyo County,102249.0,19001.0,5.447965304868854e-05,0.0002242782535814334
6057,6029,6.848837209302325,152.81395348837208,39.30136957890384,-120.7687521163596,35.34284876287472,-118.72990002272375,Nevada County,Kern County,102249.0,905828.0,5.447965304868854e-05,0.0027950263329687584
6057,6031,1.1860465116279069,27.1046511627907,39.30136957890384,-120.7687521163596,36.07536098867834,-119.81550249362245,Nevada County,Kings County,102249.0,152790.0,5.447965304868854e-05,9.165145398018933e-05
6057,6033,6.8604651162790695,151.48837209302326,39.30136957890384,-120.7687521163596,39.09964534019901,-122.75318391622451,Nevada County,Lake County,102249.0,68195.0,5.447965304868854e-05,1.1497939822681684e-05
6057,6035,4.372093023255814,96.72093023255813,39.30136957890384,-120.7687521163596,40.67359039032007,-120.5943328310108,Nevada County,Lassen County,102249.0,32317.0,5.447965304868854e-05,9.373545160389796e-06
6057,6037,27.627906976744185,610.8953488372093,39.30136957890384,-120.7687521163596,34.19800147820897,-118.26101696970832,Nevada County,Los Angeles County,102249.0,9992236.0,5.447965304868854e-05,1.0
6057,6039,2.1162790697674416,46.48837209302326,39.30136957890384,-120.7687521163596,37.21803147751612,-119.76264813255864,Nevada County,Madera County,102249.0,156343.0,5.447965304868854e-05,0.00012189550787288877
6057,6041,21.674418604651162,477.40697674418607,39.30136957890384,-120.7687521163596,38.05518332680756,-122.74885854934313,Nevada County,Marin County,102249.0,261282.0,5.447965304868854e-05,7.20643548929031e-05
6057,6043,1.1162790697674418,24.41860465116279,39.30136957890384,-120.7687521163596,37.58152187460611,-119.9055172810364,Nevada County,Mariposa County,102249.0,17118.0,5.447965304868854e-05,5.0805031131539796e-05
6057,6045,26.86046511627907,599.267441860465,39.30136957890384,-120.7687521163596,39.4336238311982,-123.43155391611874,Nevada County,Mendocino County,102249.0,91361.0,5.447965304868854e-05,4.530387895018086e-05
